date,hour,day_of_week,device,ad_id,total_clicks,avg_cost_per_click,total_cost
2024-01-22,12,0,MOBILE,1003,3,2.0719703422532665,6.2159110267598
2024-01-22,12,0,MOBILE,1004,2,1.8927804757811848,3.7855609515623696
2024-01-22,13,0,MOBILE,1003,2,1.883149490788432,3.766298981576864
2024-01-22,14,0,MOBILE,1003,2,2.7480117458505795,5.496023491701159
2024-01-22,14,0,MOBILE,1004,6,2.3386028094976905,14.031616856986144
2024-01-22,15,0,MOBILE,1003,1,2.0133028757352114,2.0133028757352114
2024-01-22,17,0,MOBILE,1003,2,1.1228298043402503,2.2456596086805005
2024-01-22,18,0,MOBILE,1003,4,2.9148975745096384,11.659590298038554
2024-01-22,19,0,MOBILE,1003,1,3.129815619013289,3.129815619013289
2024-01-22,20,0,MOBILE,1003,4,2.2006179605011256,8.802471842004502
2024-01-22,21,0,MOBILE,1003,2,3.0483147125476346,6.096629425095269
2024-01-23,11,1,MOBILE,1004,3,2.673712024941528,8.021136074824584
2024-01-23,12,1,MOBILE,1004,7,2.0364241473252322,14.254969031276627
2024-01-23,13,1,MOBILE,1003,1,1.6795064433113234,1.6795064433113234
2024-01-23,13,1,MOBILE,1004,2,3.07756365370297,6.15512730740594
2024-01-23,14,1,MOBILE,1003,2,2.7369194587747803,5.4738389175495605
2024-01-23,14,1,MOBILE,1004,4,2.9691339807941155,11.876535923176462
2024-01-23,17,1,MOBILE,1003,1,2.024708191481275,2.024708191481275
2024-01-23,18,1,MOBILE,1003,2,3.160834524838041,6.321669049676082
2024-01-23,19,1,MOBILE,1003,3,3.656488377207793,10.969465131623378
2024-01-23,20,1,MOBILE,1003,2,1.4940200333544231,2.9880400667088463
2024-01-23,21,1,MOBILE,1003,2,2.4034891260504327,4.8069782521008655
2024-01-24,11,2,MOBILE,1003,4,2.015947677985076,8.063790711940303
2024-01-24,11,2,MOBILE,1004,3,1.9064082094628712,5.719224628388614
2024-01-24,12,2,MOBILE,1003,3,2.4976851227182855,7.493055368154856
2024-01-24,12,2,MOBILE,1004,2,2.669605248883597,5.339210497767194
2024-01-24,13,2,MOBILE,1003,1,2.0855337071967357,2.0855337071967357
2024-01-24,14,2,MOBILE,1003,5,2.841119098859193,14.205595494295963
2024-01-24,14,2,MOBILE,1004,1,2.129264803586627,2.129264803586627
2024-01-24,15,2,MOBILE,1003,1,2.481956979717454,2.481956979717454
2024-01-24,17,2,MOBILE,1002,2,4.011407580174829,8.022815160349658
2024-01-24,17,2,MOBILE,1003,2,3.0785798234408173,6.1571596468816345
2024-01-24,18,2,MOBILE,1002,5,3.584685819232702,17.92342909616351
2024-01-24,18,2,MOBILE,1003,1,4.081443499560613,4.081443499560613
2024-01-24,19,2,MOBILE,1002,4,3.2949803231345363,13.179921292538145
2024-01-24,19,2,MOBILE,1003,1,2.0412091053338703,2.0412091053338703
2024-01-24,20,2,MOBILE,1002,2,3.797572559222825,7.59514511844565
2024-01-24,20,2,MOBILE,1003,1,1.7353944011160305,1.7353944011160305
2024-01-24,21,2,MOBILE,1002,4,2.3818707384784603,9.527482953913841
2024-01-24,21,2,MOBILE,1003,2,2.1777399462875953,4.3554798925751905
2024-01-25,11,3,MOBILE,1003,1,2.1001805966002727,2.1001805966002727
2024-01-25,11,3,MOBILE,1004,1,3.052534127501844,3.052534127501844
2024-01-25,12,3,MOBILE,1003,5,2.338098965404921,11.690494827024605
2024-01-25,12,3,MOBILE,1004,4,2.7954757944774205,11.181903177909682
2024-01-25,13,3,MOBILE,1003,2,1.3987249694548902,2.7974499389097804
2024-01-25,13,3,MOBILE,1004,3,2.980865202186686,8.942595606560058
2024-01-25,14,3,MOBILE,1003,2,2.679563779060939,5.359127558121878
2024-01-25,14,3,MOBILE,1004,2,1.6927724088439984,3.3855448176879968
2024-01-25,16,3,MOBILE,1003,2,2.116275532243945,4.23255106448789
2024-01-25,17,3,MOBILE,1002,6,3.3201431563927826,19.920858938356695
2024-01-25,17,3,MOBILE,1003,7,2.094591116390105,14.662137814730734
2024-01-25,18,3,MOBILE,1002,4,3.5767019435140712,14.306807774056285
2024-01-25,18,3,MOBILE,1003,1,3.5557515943588065,3.5557515943588065
2024-01-25,19,3,MOBILE,1002,1,2.055319766938795,2.055319766938795
2024-01-25,19,3,MOBILE,1003,7,2.290035433889867,16.03024803722907
2024-01-25,20,3,MOBILE,1002,8,3.3118162423322515,26.49452993865801
2024-01-25,20,3,MOBILE,1003,5,2.966782242293563,14.833911211467814
2024-01-25,21,3,MOBILE,1002,2,4.055311383148409,8.110622766296817
2024-01-25,21,3,MOBILE,1003,3,2.1246648599589677,6.3739945798769035
2024-01-26,11,4,MOBILE,1003,4,1.7882634634021355,7.153053853608542
2024-01-26,11,4,MOBILE,1004,2,2.7343129406392626,5.468625881278525
2024-01-26,12,4,MOBILE,1003,8,2.030017721161605,16.24014176929284
2024-01-26,12,4,MOBILE,1004,7,2.0698050253991984,14.48863517779439
2024-01-26,13,4,MOBILE,1003,3,1.9472908595834475,5.841872578750342
2024-01-26,13,4,MOBILE,1004,3,2.479594714249312,7.438784142747936
2024-01-26,14,4,MOBILE,1003,3,2.3119585401800298,6.93587562054009
2024-01-26,14,4,MOBILE,1004,8,2.162244142982143,17.297953143857143
2024-01-26,15,4,MOBILE,1003,1,2.7117228179387283,2.7117228179387283
2024-01-26,16,4,MOBILE,1003,2,3.679830046561095,7.35966009312219
2024-01-26,17,4,MOBILE,1002,4,3.6040686068989025,14.41627442759561
2024-01-26,17,4,MOBILE,1003,2,2.610480649802091,5.220961299604182
2024-01-26,18,4,MOBILE,1002,5,3.4279269265035226,17.139634632517613
2024-01-26,18,4,MOBILE,1003,3,2.7349551930552956,8.204865579165887
2024-01-26,19,4,MOBILE,1002,3,4.433796050643436,13.301388151930308
2024-01-26,19,4,MOBILE,1003,7,2.617154726330542,18.320083084313794
2024-01-26,20,4,MOBILE,1002,1,3.266171760149623,3.266171760149623
2024-01-26,20,4,MOBILE,1003,1,2.4675209705456407,2.4675209705456407
2024-01-26,21,4,MOBILE,1002,6,3.8116375226602384,22.86982513596143
2024-01-26,21,4,MOBILE,1003,3,2.2350797328992957,6.705239198697887
2024-01-26,22,4,MOBILE,1002,9,3.0640342501462,27.5763082513158
2024-01-26,22,4,MOBILE,1003,4,2.190162583310194,8.760650333240775
2024-01-26,23,4,MOBILE,1002,3,3.282834577540713,9.848503732622138
2024-01-26,23,4,MOBILE,1003,8,2.440212871016357,19.521702968130857
2024-01-27,11,5,MOBILE,1003,2,2.294963344232432,4.589926688464864
2024-01-27,11,5,MOBILE,1004,5,1.868098093199991,9.340490465999956
2024-01-27,12,5,MOBILE,1003,3,2.259799277668046,6.779397833004138
2024-01-27,12,5,MOBILE,1004,7,2.2033305357848567,15.423313750493996
2024-01-27,13,5,MOBILE,1004,8,2.337793915157941,18.702351321263528
2024-01-27,14,5,MOBILE,1003,4,1.8815074533334548,7.526029813333819
2024-01-27,14,5,MOBILE,1004,8,2.777200652142941,22.21760521714353
2024-01-27,16,5,MOBILE,1003,3,2.8949204865804035,8.68476145974121
2024-01-27,17,5,MOBILE,1002,2,3.3530932190921514,6.706186438184303
2024-01-27,17,5,MOBILE,1003,5,2.6246770069178402,13.123385034589202
2024-01-27,18,5,MOBILE,1002,2,4.262284982709192,8.524569965418385
2024-01-27,18,5,MOBILE,1003,2,1.6157634244204768,3.2315268488409536
2024-01-27,19,5,MOBILE,1002,7,3.265247757087073,22.85673429960951
2024-01-27,19,5,MOBILE,1003,3,2.879925230202444,8.639775690607332
2024-01-27,20,5,MOBILE,1002,5,3.2666142891428933,16.333071445714467
2024-01-27,20,5,MOBILE,1003,4,2.127651492973509,8.510605971894035
2024-01-27,21,5,MOBILE,1003,4,2.1462013306076995,8.584805322430798
2024-01-27,22,5,MOBILE,1002,1,4.431540175317229,4.431540175317229
2024-01-27,22,5,MOBILE,1003,8,2.22771344706001,17.82170757648008
2024-01-27,23,5,MOBILE,1002,2,2.976454622550902,5.952909245101804
2024-01-27,23,5,MOBILE,1003,4,2.1390314034395805,8.556125613758322
2024-01-28,11,6,MOBILE,1003,7,5.589425732218895,39.125980125532266
2024-01-28,11,6,MOBILE,1004,7,2.09006208082245,14.63043456575715
2024-01-28,12,6,MOBILE,1003,5,8.022004930819127,40.11002465409564
2024-01-28,12,6,MOBILE,1004,3,2.450675770446104,7.352027311338313
2024-01-28,13,6,MOBILE,1003,4,7.528464943982504,30.113859775930017
2024-01-28,13,6,MOBILE,1004,1,2.3722452708004416,2.3722452708004416
2024-01-28,14,6,MOBILE,1003,2,4.277235156658517,8.554470313317035
2024-01-28,14,6,MOBILE,1004,9,2.3171231959195717,20.854108763276145
2024-01-28,15,6,MOBILE,1003,6,7.36276254783161,44.17657528698966
2024-01-28,16,6,MOBILE,1003,7,7.563694755754327,52.945863290280286
2024-01-28,17,6,MOBILE,1003,5,7.0741388655713235,35.37069432785662
2024-01-28,18,6,MOBILE,1003,4,9.86561221750214,39.46244887000856
2024-01-28,19,6,MOBILE,1003,10,6.3019073475300775,63.01907347530077
2024-01-28,20,6,MOBILE,1003,9,6.431514163616988,57.883627472552895
2024-01-28,21,6,MOBILE,1003,10,8.048323597362556,80.48323597362555
2024-01-29,11,0,MOBILE,1004,3,2.7390913214579182,8.217273964373755
2024-01-29,12,0,MOBILE,1003,3,2.949936325360753,8.84980897608226
2024-01-29,12,0,MOBILE,1004,2,2.2951756836961907,4.5903513673923815
2024-01-29,13,0,MOBILE,1003,5,3.2152795978977906,16.076397989488953
2024-01-29,13,0,MOBILE,1004,3,1.7390684531526033,5.21720535945781
2024-01-29,14,0,MOBILE,1004,5,2.4347376489384174,12.173688244692087
2024-01-29,15,0,MOBILE,1003,1,1.0753602771754982,1.0753602771754982
2024-01-29,16,0,MOBILE,1003,2,1.5015114055712204,3.003022811142441
2024-01-29,17,0,MOBILE,1003,1,3.0607910817728876,3.0607910817728876
2024-01-29,18,0,MOBILE,1003,3,1.8748108480917918,5.6244325442753755
2024-01-29,19,0,MOBILE,1003,3,2.228176637832011,6.684529913496034
2024-01-29,21,0,MOBILE,1003,6,1.8375136481303365,11.025081888782019
2024-01-30,11,1,MOBILE,1003,4,3.183874558932264,12.735498235729056
2024-01-30,11,1,MOBILE,1004,2,1.730550656094251,3.461101312188502
2024-01-30,12,1,MOBILE,1003,1,3.1934784785409516,3.1934784785409516
2024-01-30,12,1,MOBILE,1004,1,2.7064531082526155,2.7064531082526155
2024-01-30,13,1,MOBILE,1004,8,2.7590412109581504,22.072329687665203
2024-01-30,14,1,MOBILE,1003,2,3.0959643260208614,6.191928652041723
2024-01-30,14,1,MOBILE,1004,2,1.2956799212785144,2.591359842557029
2024-01-30,16,1,MOBILE,1003,1,2.0253320711534872,2.0253320711534872
2024-01-30,17,1,MOBILE,1003,1,3.0130778923698296,3.0130778923698296
2024-01-30,18,1,MOBILE,1003,2,3.04319044720282,6.08638089440564
2024-01-30,19,1,MOBILE,1003,3,2.408255961382567,7.224767884147701
2024-01-30,20,1,MOBILE,1003,2,2.123056749538902,4.246113499077804
2024-01-30,21,1,MOBILE,1003,2,2.3365283754475437,4.673056750895087
2024-01-31,11,2,MOBILE,1003,5,2.4027590235286334,12.013795117643166
2024-01-31,11,2,MOBILE,1004,5,2.899776958128926,14.498884790644631
2024-01-31,12,2,MOBILE,1003,6,2.233139485673195,13.398836914039169
2024-01-31,12,2,MOBILE,1004,3,3.495211884076515,10.485635652229545
2024-01-31,13,2,MOBILE,1003,2,1.5998884506238005,3.199776901247601
2024-01-31,13,2,MOBILE,1004,6,2.131077887979137,12.786467327874824
2024-01-31,14,2,MOBILE,1003,3,2.4137343448962185,7.241203034688656
2024-01-31,14,2,MOBILE,1004,1,3.0855211514219643,3.0855211514219643
2024-01-31,16,2,MOBILE,1003,2,2.0526151452395274,4.105230290479055
2024-01-31,18,2,MOBILE,1003,6,2.7981396057351726,16.788837634411035
2024-01-31,19,2,MOBILE,1002,2,2.759711572867545,5.51942314573509
2024-01-31,20,2,MOBILE,1002,2,2.5665049049926143,5.133009809985229
2024-01-31,20,2,MOBILE,1003,6,2.334017229050776,14.004103374304655
2024-01-31,21,2,MOBILE,1002,3,3.06396746566127,9.19190239698381
2024-01-31,21,2,MOBILE,1003,4,2.2769858216518433,9.107943286607373
